Department,District,Business,Adress,Acceptance,Category,Sub-category,Contact,Instagram,Facebook,X,Website
San Miguel,San Jorge,Taller Serví moto Marquez,"13.455659, -88.2242747",No,Other,Other vendors,7876 2192,,,,
San Miguel,San Jorge,Taller de enderezado y pintura Franklin,"13.447612, -88.1920733",No,Other,Other vendors,-,,,,
San Miguel,San Jorge,Yuya's Salón,"13.4524071, -88.1855517",No,Other,Other vendors,6190 7484,,,,
San Miguel,San Jorge,Stepht nails,"13.4521853, -88.1852747",No,Other,Other vendors,7405 6729,,,,
San Miguel,San Jorge,Bar y Restaurante Los Hermanos,"13.4526899, -88.1853357",No,Food & Beverage,Restaurants,-,,,,
San Miguel,San Jorge,Autofrio villatoro,"13.4526899, -88.1853357",No,,,,,,,
San Miguel,San Jorge,Walmart,"13.4510586, -88.1595425",No,,,-,,,,
San Miguel,San Jorge,Vidrieria Venecia San Miguel,"13.4486085, -88.1578767",No,,,7180 4895,,,,
San Miguel,San Jorge,Vidri,"13.4545847, -88.1590008",No,,,2622 1400,,,,
San Miguel,San Jorge,VAI - REB,"13.4551615, -88.1592777",No,,,2665 4900,,,,
San Miguel,San Jorge,Asados del Campo,"13.4563615, -88.1603231",No,Food & Beverage,Restaurants,2667 3177,,,,
San Miguel,San Jorge,Agencia de Viajes Sortos San Miguel,"13.4592263, -88.1585097",No,,,2645 8400,,,,
San Miguel,San Jorge,Talleres Excel Automotriz,"13.4614803, -88.162613",No,Other,Other vendors,-,,,,
San Miguel,San Jorge,Librería San Pablo,"13.4606783, -88.163986",No,,,6307 9360,,,,
San Miguel,San Jorge,Agencia de Viajes Century Travel San Miguel,"13.4609175, -88.1643943",Yes,,,2668 0190,,,,
San Miguel,San Jorge,Tortilleria mabel,"13.4491943, -88.1296742",No,Food & Beverage,Restaurants,-,,,,
San Miguel,San Jorge,TIENDA,"13.4502661, -88.1313908",No,Retail,Retailers,-,,,,
San Miguel,San Jorge,CARTA TALLER LOBOS VMT SAN MIGUEL,"13.4512877, -88.1292731",No,Other,Other vendors,7604 8336,,,,
San Miguel,San Jorge,Pupusería Mabel,"13.4481959, -88.1280349",No,Food & Beverage,Restaurants,-,,,,
San Miguel,San Jorge,Venta de Antojitos,"13.4481675, -88.1279261",No,Food & Beverage,Restaurants,-,,,,
San Miguel,San Jorge,Tienda S.M.,"13.4513552, -88.1324023",No,Retail,Retailers,-,,,,
San Miguel,San Jorge,Pupuseria Las Gemelas,"13.4477722, -88.0914755",No,Food & Beverage,Restaurants,-,,,,
San Miguel,San Jorge,Tienda Chabela,"13.4593853, -88.0951748",No,Retail,Retailers,6457 3255,,,,
San Miguel,San Jorge,Tienda Sofia,"13.4605503, -88.0953919",No,Retail,Retailers,-,,,,
La Union,Yayantique,CAR WASH A&C,"13.4469368, -88.0387984",No,Other,Other vendors,7631 0285,,,,
La Union,Yayantique,Cafetería Delgado lazo,"13.4466844, -88.0393183",No,Food & Beverage,Restaurants,-,,,,
La Union,Yayantique,Super Tienda Sofia,"13.4467137, -88.0378934",No,Retail,Retailers,-,,,,
La Union,Yayantique,Tienda Gonzalez,"13.4458762, -88.0398211",No,Retail,Retailers,-,,,,
La Union,Yayantique,Pupusería Yaritza - Donde nace el buen sabor,"13.4460869, -88.0366577",No,Food & Beverage,Restaurants,7672 6038,,,,
La Union,Yayantique,Típicos y Pupuseria Ventura,"13.4459723, -88.0367986",No,Food & Beverage,Restaurants,-,,,,
La Union,Yayantique,Granja avícola ferrufino,"13.4449882, -88.0426746",No,,,7058 0086,,,,
La Union,Yayantique,Tienda ferrufino,"13.444681, -88.0423583",No,Retail,Retailers,-,,,,
La Union,Yayantique,Tienda Génesis,"13.445259, -88.0365482",No,Retail,Retailers,7366 2909,,,,
La Union,Yayantique,Tienda Reinita,"13.4482634, -88.020643",No,Retail,Retailers,-,,,,
La Union,Yayantique,Tienda yoly,"13.4484956, -88.0210955",No,Retail,Retailers,-,,,,
La Union,Yayantique,Rodolf & Todd,"13.4484956, -88.0210955",No,,,-,,,,
La Union,Yayantique,MokaExpress,"13.4484956, -88.0210955",No,,,-,,,,
La Union,Yayantique,Tienda de Antonio,"13.4484956, -88.0210955",No,Retail,Retailers,-,,,,
La Union,Yayantique,"Tienda ""El Molino"" de Copalio","13.4408262, -87.9429526",No,Retail,Retailers,-,,,,
La Union,Yayantique,Coffee_export,"13.4574076, -87.9604345",No,,,-,,,,
La Union,Yayantique,BAR SIRIUS,"13.4394665, -87.9577853",No,Food & Beverage,Restaurants,-,,,,
La Union,Yayantique,Golosinas Melvin,"13.4622492, -87.9246013",No,,,6459 3363,,,,
La Union,Yayantique,"Moto Taller Sosa, Taller Automotriz Garcia","13.4461145, -87.8801999",No,Other,Other vendors,6443 0869,,,,
La Union,Yayantique,Pupuseria mindy,"13.4455075, -87.8803807",No,Food & Beverage,Restaurants,-,,,,
La Union,Yayantique,El rincón cantones,"13.4455075, -87.8803807",No,,,7910 0121,,,,
La Union,Yayantique,Infinity Cars,"13.4455075, -87.8803807",No,,,2626 6736,,,,
La Union,Yayantique,El Sótano - Ciber y Libreria,"13.4510833, -87.8693561",No,,,-,,,,
La Union,Yayantique,Mini Abarroteria. Katia Jose,"13.4506781, -87.8498955",No,Food & Beverage,Restaurants,-,,,,
La Union,Yayantique,TIENDA NOEMI,"13.4563293, -87.8376767",No,Retail,Retailers,-,,,,
La Union,Yayantique,Sal Gourmet El Sendero,"13.4580471, -87.8360576",No,,,7135 5254,,,,
La Union,Yayantique,Tienda Hayde,"13.4554753, -87.8396579",No,Retail,Retailers,-,,,,
La Union,Yayantique,TIENDA JESSICA,"13.4531548, -87.8408305",No,Retail,Retailers,-,,,,
La Union,Yayantique,TIENDA LUNA BONILLA,"13.4519396, -87.8414313",No,Retail,Retailers,-,,,,
La Union,Yayantique,Store plus,"13.458342, -87.8383528",Yes,,,-,,,,
La Union,Yayantique,Tienda los primos,"13.4528689, -87.8416603",No,Retail,Retailers,-,,,,
La Union,Yayantique,Pupuseria Rosi,"13.4519706, -87.8429363",No,Food & Beverage,Restaurants,7782 3008,,,,
La Union,Yayantique,STORE CASTRO,"13.4519598, -87.8429464",No,,,-,,,,
La Union,Yayantique,Tienda Kimberly,"13.4392485, -87.762811",No,Retail,Retailers,-,,,,
La Libertad,Chiltuipán,Hostal Los Almendros El Sunzal,"13.4931539, -89.3917008",No,Accommodation,Accommodations,7887 0666,,,,
La Libertad,Chiltuipán,Rancho indra,"13.4925, -89.3919444",No,,,7093 8758,,,,
La Libertad,Chiltuipán,Olalai Beach Lounge,"13.4931347, -89.3917137",No,Accommodation,Accommodations,7756 6171,,,,
La Libertad,Chiltuipán,Beach at Roca Sunzal,"13.4931874, -89.391701",No,Accommodation,Accommodations,-,,,,
La Libertad,Chiltuipán,Mandala Seafood,"13.4854726, -89.351584",No,Accommodation,Accommodations,7190 1577,,,,
La Libertad,Chiltuipán,Surf House San Blas,"13.4857482, -89.3569159",No,Accommodation,Accommodations,2346 0416,,,,
La Libertad,Chiltuipán,Hipocampo Kids,"13.4841198, -89.3548336",No,,,7743 3357,,,,
La Libertad,Chiltuipán,Mari's,"13.4857048, -89.3564009",No,,,-,,,,
La Libertad,Chiltuipán,La Posada De Don Lito,"13.4849085, -89.3240073",No,,,2335 3166,,,,
La Libertad,Chiltuipán,UNO Gas Station,"13.4860011, -89.3331962",No,,,7852 6200,,,,
La Libertad,Chiltuipán,El Delfín I,"13.4855418, -89.3237293",No,,,-,,,,
La Libertad,Chiltuipán,Galvanissa Puerto de La Libertad,"13.4868376, -89.3252115",No,,,2346 2538,,,,
La Libertad,Chiltuipán,Credit box La Libertad,"13.4883122, -89.3216099",No,,,2349 0600,,,,
La Libertad,Chiltuipán,Rancho Conquista,"13.4816478, -89.3310442",No,,,7651 3399,,,,
La Libertad,Chiltuipán,Mariscos cristy,"13.4804485, -89.3274995",No,,,-,,,,
La Libertad,Chiltuipán,PACHE TATTOO STUDIO,"13.4850857, -89.297993",No,,,7084 3333,,,,
La Libertad,Chiltuipán,"Rancho Lei, La Libertad","13.4855295, -89.3001328",No,,,7844 9257,,,,
La Libertad,Chiltuipán,Taberna El Tamarindo,"13.4855918, -89.2992486",No,Other,Other vendors,7272 6180,,,,
La Libertad,Chiltuipán,Carwash son-day,"13.4829498, -89.2678723",No,Other,Other vendors,-,,,,
La Libertad,Chiltuipán,Mini tienda. San Diego,"13.4781176, -89.2733518",No,Retail,Retailers,-,,,,
La Libertad,Chiltuipán,San Diego's Gas Station,"13.4816568, -89.2412393",No,,,-,,,,
La Libertad,Chiltuipán,Comedor y Tienda Jaqueline,"13.482246, -89.2449066",No,Food & Beverage,Restaurants,-,,,,
La Libertad,Chiltuipán,Pupuseria Lupita,"13.4824522, -89.2450642",No,Food & Beverage,Restaurants,-,,,,
La Libertad,Chiltuipán,Impresiones Oriana,"13.4829755, -89.2452152",No,,,6041 6737,,,,
La Libertad,Chiltuipán,Barberia Aleman,"13.4798245, -89.2099689",No,Other,Other vendors,-,,,,
La Libertad,Chiltuipán,Car wash EBEN-EZER,"13.4799461, -89.2103744",No,Other,Other vendors,-,,,,
La Libertad,Chiltuipán,La pista autoparts,"13.4797638, -89.2096861",No,,,2397 8919,,,,
La Libertad,Chiltuipán,Agroferretería La Hacienda group orellana,"13.4797632, -89.2096861",No,Retail,Retailers,7924 8656,,,,
La Libertad,Chiltuipán,Lácteos desechables y más...,"13.4797577, -89.2095817",No,Food & Beverage,Restaurants,-,,,,
La Libertad,Chiltuipán,Reparación de llantas melara,"13.4798153, -89.21065",No,Other,Other vendors,-,,,,
La Libertad,Chiltuipán,Mini Tienda La Fe,"13.4803471, -89.2093711",No,Retail,Retailers,6045 4204,,,,
La Libertad,Chiltuipán,Pollos peri,"13.4797472, -89.2090492",No,,,7930 6138,,,,
La Libertad,Chiltuipán,Agroferretería Los Toritos,"13.4799375, -89.2111875",No,Retail,Retailers,2306 0488,,,,
La Libertad,Chiltuipán,La Nevería,"13.4795968, -89.2112884",No,,,-,,,,
La Libertad,Chiltuipán,Vidriería la Bendición,"13.4794887, -89.2114128",No,,,7539 4343,,,,
La Libertad,Chiltuipán,Mini Market La Chula,"13.4812571, -89.2109064",No,,,6044 3457,,,,
La Libertad,Chiltuipán,Tienda Mateo,"13.479982, -89.1792869",No,Retail,Retailers,-,,,,
San Salvador,Rosario de Mora,Tienda Carlitos,"13.4780068, -89.1789277",No,Retail,Retailers,6106 9193,,,,
San Salvador,Rosario de Mora,Comedor Burgos,"13.4769592, -89.1797184",No,Food & Beverage,Restaurants,7537 3973,,,,
San Salvador,Rosario de Mora,Tienda shalom,"13.4769601, -89.1796859",No,Retail,Retailers,7659 2251,,,,
San Salvador,Rosario de Mora,Cervecería Los Hermanos Burgos,"13.4769515, -89.1796804",No,,,7569 5949,,,,
San Salvador,Rosario de Mora,Pupuseria/Tortilleria Florsita,"13.4773216, -89.178432",No,Food & Beverage,Restaurants,-,,,,
San Salvador,Rosario de Mora,Tienda Sujey,"13.4819712, -89.1769827",No,Retail,Retailers,-,,,,
San Salvador,Rosario de Mora,Taller de motos Ayala,"13.4793496, -89.1762354",No,Other,Other vendors,7471 4592,,,,
La Paz,Olocuilta,Cocteles elJunior,"13.4801057, -89.1527386",No,,,-,,,,
La Paz,Olocuilta,Pupusería la chumasa,"13.4801057, -89.1527386",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,"Queseria ""los cremeros""","13.4768407, -89.1519549",No,,,7970 3887,,,,
La Paz,Olocuilta,TIENDA JONATHAN TREJO,"13.4763249, -89.1525383",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Pupuseria El Bambú,"13.4783103, -89.1550301",No,Food & Beverage,Restaurants,7935 7182,,,,
La Paz,Olocuilta,Tienda sary,"13.4777616, -89.155297",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,VARIEDADES BELEN. JN,"13.4833347, -89.1546667",No,,,-,,,,
La Paz,Olocuilta,TALLER F.CARRANZA,"13.4775944, -89.1446178",No,Other,Other vendors,7858 6944,,,,
La Paz,Olocuilta,Nathys kakes,"13.4847238, -89.1540808",No,,,-,,,,
La Paz,Olocuilta,Pupusería Eliana,"13.4807131, -89.1197678",No,Food & Beverage,Restaurants,7082 6556,,,,
La Paz,Olocuilta,Variedades Santo Domingo,"13.4795072, -89.1209048",No,,,-,,,,
La Paz,Olocuilta,Variedades Gabriela,"13.4781426, -89.1196458",No,,,7637 1926,,,,
La Paz,Olocuilta,Agroferreteria García,"13.478252, -89.120767",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Tienda Rosita,"13.4780223, -89.1208409",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Tienda Belén,"13.4778379, -89.1197729",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Tienda Rosmery,"13.4771067, -89.1196453",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Cyber El Amigo,"13.4761875, -89.0880625",No,,,-,,,,
La Paz,Olocuilta,Stickers City San Luis Talpa,"13.4794415, -89.0893627",No,,,7554 6880,,,,
La Paz,Olocuilta,CARWASH EMMANUEL,"13.4796278, -89.089213",No,Other,Other vendors,-,,,,
La Paz,Olocuilta,Carwash Arriola,"13.479795, -89.0890577",No,Other,Other vendors,-,,,,
La Paz,Olocuilta,CARWASH ANDRÉS 24/7,"13.4796637, -89.089096",No,Other,Other vendors,7371 7778,,,,
La Paz,Olocuilta,Repuestos Guzmán San Luis Talpa,"13.4799066, -89.0889863",No,,,2334 8599,,,,
La Paz,Olocuilta,Cielos y ventanas Hernandez Blanco,"13.4799715, -89.08892",No,,,7977 7739,,,,
La Paz,Olocuilta,La carreta agro ferretería y herramientas,"13.479207, -89.0890123",No,Retail,Retailers,7389 7347,,,,
La Paz,Olocuilta,Tony Rico Barber Shop Las Brisas,"13.4786983, -89.0900331",No,Food & Beverage,Restaurants,7527 8380,,,,
La Paz,Olocuilta,Comedor Gerson,"13.4799102, -89.0886551",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,Comedor Sendy,"13.4795665, -89.0887195",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,Don Pollo San Luis Talpa,"13.4793453, -89.0886151",No,,,-,,,,
La Paz,Olocuilta,BAC CREDOMATIC,"13.4825103, -89.0670547",No,,,2206 4000,,,,
La Paz,Olocuilta,Las Brasas Restaurante,"13.4765633, -89.0532774",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,Agroinsumos de El Salvador S.A de C.V,"13.4846719, -89.0660711",Yes,,,2124 3259,,,,
La Paz,Olocuilta,BAC CREDOMATIC,"13.4695448, -89.0647888",No,,,2206 4000,,,,
La Paz,Olocuilta,Restaurante Maria Ofelia,"13.4786021, -89.0623849",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,Miscelaneas Paola,"13.4701718, -89.0302302",No,,,-,,,,
La Paz,Olocuilta,El pan bueno de don Luis,"13.4697506, -89.0287584",No,,,6116 4176,,,,
La Paz,Olocuilta,Sarita - Plaza El Rosario,"13.4801401, -88.9997922",No,,,-,,,,
La Paz,Olocuilta,Plaza El Rosario,"13.4802796, -88.9998579",No,,,-,,,,
La Paz,Olocuilta,Caliche's,"13.4803838, -88.9999924",No,,,7069 7070,,,,
La Paz,Olocuilta,Pronto • El Rosario,"13.4803774, -88.9997734",No,,,-,,,,
La Paz,Olocuilta,UNO Gas Station,"13.4801035, -88.9995159",No,,,-,,,,
La Paz,Olocuilta,Los 3 Cerditos - Plaza El Rosario,"13.4803565, -88.9994743",No,,,-,,,,
La Paz,Olocuilta,Carwash Herradura,"13.4815629, -88.9983964",No,Other,Other vendors,7060 3143,,,,
La Paz,Olocuilta,Llanteria la pasarela,"13.4816875, -88.9983125",No,,,-,,,,
La Paz,Olocuilta,Claudys Cake,"13.4772361, -89.0010724",No,,,-,,,,
La Paz,Olocuilta,Restaurante El Rancho,"13.4769884, -89.0005779",No,Food & Beverage,Restaurants,-,,,,
La Paz,Olocuilta,CarWash,"13.4858798, -88.995504",No,Other,Other vendors,-,,,,
La Paz,Olocuilta,Tienda Yesenia,"13.4786398, -88.9700742",No,Retail,Retailers,-,,,,
La Paz,Olocuilta,Taller de costura ABY,"13.4766934, -88.9713224",No,Other,Other vendors,-,,,,
La Paz,Olocuilta,Taller Aquiles Jr,"13.4853927, -88.972837",No,Other,Other vendors,7637 4424,,,,
